Q0 = 1.000 GeV	 Q = 1.732 GeV
x	 x*(uv-dv)	 x*(u+-d+)	 xu+	 xd+	 xu	 xd	 xubar	 xdbar
6.806E-01	6.015E-02	6.032E-02	5.668E-02	-3.645E-03	5.661E-02	-3.625E-03	6.619E-05	-2.042E-05
6.826E-01	5.902E-02	5.918E-02	5.565E-02	-3.533E-03	5.558E-02	-3.513E-03	6.333E-05	-1.931E-05
6.845E-01	5.790E-02	5.805E-02	5.463E-02	-3.423E-03	5.457E-02	-3.405E-03	6.057E-05	-1.825E-05
6.865E-01	5.679E-02	5.694E-02	5.362E-02	-3.316E-03	5.357E-02	-3.299E-03	5.791E-05	-1.725E-05
6.885E-01	5.570E-02	5.584E-02	5.263E-02	-3.211E-03	5.257E-02	-3.195E-03	5.535E-05	-1.629E-05
6.905E-01	5.462E-02	5.475E-02	5.164E-02	-3.110E-03	5.159E-02	-3.094E-03	5.288E-05	-1.539E-05
6.925E-01	5.355E-02	5.368E-02	5.067E-02	-3.010E-03	5.062E-02	-2.996E-03	5.051E-05	-1.453E-05
6.945E-01	5.250E-02	5.262E-02	4.971E-02	-2.913E-03	4.966E-02	-2.900E-03	4.823E-05	-1.371E-05
6.965E-01	5.146E-02	5.157E-02	4.876E-02	-2.819E-03	4.871E-02	-2.806E-03	4.604E-05	-1.293E-05
6.984E-01	5.043E-02	5.054E-02	4.781E-02	-2.727E-03	4.777E-02	-2.715E-03	4.393E-05	-1.219E-05
7.004E-01	4.941E-02	4.952E-02	4.688E-02	-2.637E-03	4.684E-02	-2.626E-03	4.190E-05	-1.149E-05
7.024E-01	4.841E-02	4.851E-02	4.596E-02	-2.550E-03	4.592E-02	-2.539E-03	3.996E-05	-1.083E-05
7.044E-01	4.742E-02	4.752E-02	4.506E-02	-2.465E-03	4.502E-02	-2.455E-03	3.809E-05	-1.020E-05
7.064E-01	4.645E-02	4.654E-02	4.416E-02	-2.382E-03	4.412E-02	-2.372E-03	3.629E-05	-9.601E-06
7.084E-01	4.548E-02	4.557E-02	4.327E-02	-2.301E-03	4.324E-02	-2.292E-03	3.457E-05	-9.036E-06
7.103E-01	4.453E-02	4.462E-02	4.239E-02	-2.223E-03	4.236E-02	-2.214E-03	3.291E-05	-8.501E-06
7.123E-01	4.360E-02	4.368E-02	4.153E-02	-2.146E-03	4.150E-02	-2.138E-03	3.133E-05	-7.994E-06
7.143E-01	4.267E-02	4.275E-02	4.067E-02	-2.072E-03	4.064E-02	-2.065E-03	2.981E-05	-7.515E-06
7.163E-01	4.176E-02	4.183E-02	3.983E-02	-2.000E-03	3.980E-02	-1.993E-03	2.835E-05	-7.061E-06
7.183E-01	4.086E-02	4.093E-02	3.900E-02	-1.930E-03	3.897E-02	-1.923E-03	2.695E-05	-6.633E-06
7.203E-01	3.997E-02	4.004E-02	3.817E-02	-1.861E-03	3.815E-02	-1.855E-03	2.562E-05	-6.227E-06
7.222E-01	3.910E-02	3.916E-02	3.736E-02	-1.795E-03	3.734E-02	-1.789E-03	2.434E-05	-5.844E-06
7.242E-01	3.823E-02	3.829E-02	3.656E-02	-1.730E-03	3.654E-02	-1.725E-03	2.311E-05	-5.483E-06
7.262E-01	3.738E-02	3.744E-02	3.577E-02	-1.668E-03	3.575E-02	-1.662E-03	2.194E-05	-5.141E-06
7.282E-01	3.655E-02	3.660E-02	3.499E-02	-1.607E-03	3.497E-02	-1.602E-03	2.081E-05	-4.819E-06
7.302E-01	3.572E-02	3.577E-02	3.422E-02	-1.547E-03	3.420E-02	-1.543E-03	1.974E-05	-4.516E-06
7.322E-01	3.491E-02	3.495E-02	3.346E-02	-1.490E-03	3.344E-02	-1.486E-03	1.872E-05	-4.229E-06
7.341E-01	3.410E-02	3.415E-02	3.271E-02	-1.434E-03	3.270E-02	-1.430E-03	1.774E-05	-3.959E-06
7.361E-01	3.331E-02	3.336E-02	3.198E-02	-1.380E-03	3.196E-02	-1.377E-03	1.680E-05	-3.705E-06
7.381E-01	3.254E-02	3.258E-02	3.125E-02	-1.328E-03	3.123E-02	-1.324E-03	1.591E-05	-3.465E-06
7.401E-01	3.177E-02	3.181E-02	3.053E-02	-1.277E-03	3.052E-02	-1.274E-03	1.505E-05	-3.240E-06
7.421E-01	3.102E-02	3.105E-02	2.982E-02	-1.228E-03	2.981E-02	-1.225E-03	1.424E-05	-3.028E-06
7.441E-01	3.028E-02	3.031E-02	2.913E-02	-1.180E-03	2.911E-02	-1.177E-03	1.346E-05	-2.829E-06
7.461E-01	2.954E-02	2.958E-02	2.844E-02	-1.134E-03	2.843E-02	-1.131E-03	1.272E-05	-2.641E-06
7.480E-01	2.883E-02	2.886E-02	2.777E-02	-1.089E-03	2.775E-02	-1.086E-03	1.202E-05	-2.465E-06
7.500E-01	2.812E-02	2.815E-02	2.710E-02	-1.045E-03	2.709E-02	-1.043E-03	1.135E-05	-2.300E-06
7.520E-01	2.742E-02	2.745E-02	2.645E-02	-1.003E-03	2.643E-02	-1.001E-03	1.071E-05	-2.145E-06
7.540E-01	2.674E-02	2.676E-02	2.580E-02	-9.626E-04	2.579E-02	-9.606E-04	1.010E-05	-1.999E-06
7.560E-01	2.607E-02	2.609E-02	2.517E-02	-9.233E-04	2.516E-02	-9.214E-04	9.523E-06	-1.863E-06
7.580E-01	2.540E-02	2.543E-02	2.454E-02	-8.852E-04	2.453E-02	-8.834E-04	8.973E-06	-1.734E-06
7.599E-01	2.475E-02	2.477E-02	2.392E-02	-8.484E-04	2.392E-02	-8.467E-04	8.451E-06	-1.615E-06
7.619E-01	2.411E-02	2.413E-02	2.332E-02	-8.128E-04	2.331E-02	-8.113E-04	7.955E-06	-1.502E-06
7.639E-01	2.349E-02	2.350E-02	2.272E-02	-7.784E-04	2.272E-02	-7.770E-04	7.484E-06	-1.397E-06
7.659E-01	2.287E-02	2.288E-02	2.214E-02	-7.451E-04	2.213E-02	-7.438E-04	7.036E-06	-1.299E-06
7.679E-01	2.226E-02	2.228E-02	2.156E-02	-7.130E-04	2.156E-02	-7.118E-04	6.612E-06	-1.207E-06
7.699E-01	2.166E-02	2.168E-02	2.100E-02	-6.820E-04	2.099E-02	-6.809E-04	6.210E-06	-1.121E-06
7.718E-01	2.108E-02	2.109E-02	2.044E-02	-6.521E-04	2.044E-02	-6.511E-04	5.829E-06	-1.040E-06
7.738E-01	2.050E-02	2.052E-02	1.989E-02	-6.233E-04	1.989E-02	-6.223E-04	5.468E-06	-9.655E-07
7.758E-01	1.994E-02	1.995E-02	1.936E-02	-5.955E-04	1.935E-02	-5.946E-04	5.127E-06	-8.955E-07
7.778E-01	1.939E-02	1.940E-02	1.883E-02	-5.687E-04	1.882E-02	-5.678E-04	4.804E-06	-8.302E-07
7.798E-01	1.884E-02	1.885E-02	1.831E-02	-5.428E-04	1.831E-02	-5.420E-04	4.498E-06	-7.693E-07
7.818E-01	1.831E-02	1.832E-02	1.780E-02	-5.179E-04	1.780E-02	-5.172E-04	4.209E-06	-7.126E-07
7.837E-01	1.779E-02	1.780E-02	1.730E-02	-4.939E-04	1.730E-02	-4.933E-04	3.936E-06	-6.598E-07
7.857E-01	1.727E-02	1.728E-02	1.681E-02	-4.708E-04	1.681E-02	-4.702E-04	3.679E-06	-6.106E-07
7.877E-01	1.677E-02	1.678E-02	1.633E-02	-4.486E-04	1.633E-02	-4.481E-04	3.436E-06	-5.648E-07
7.897E-01	1.628E-02	1.629E-02	1.586E-02	-4.273E-04	1.586E-02	-4.267E-04	3.207E-06	-5.223E-07
7.917E-01	1.579E-02	1.580E-02	1.540E-02	-4.067E-04	1.539E-02	-4.062E-04	2.991E-06	-4.827E-07
7.937E-01	1.532E-02	1.533E-02	1.494E-02	-3.870E-04	1.494E-02	-3.865E-04	2.787E-06	-4.459E-07
7.957E-01	1.486E-02	1.486E-02	1.450E-02	-3.680E-04	1.449E-02	-3.676E-04	2.596E-06	-4.118E-07
7.976E-01	1.440E-02	1.441E-02	1.406E-02	-3.498E-04	1.406E-02	-3.494E-04	2.416E-06	-3.801E-07
7.996E-01	1.396E-02	1.396E-02	1.363E-02	-3.323E-04	1.363E-02	-3.319E-04	2.247E-06	-3.507E-07
8.016E-01	1.352E-02	1.353E-02	1.321E-02	-3.155E-04	1.321E-02	-3.152E-04	2.088E-06	-3.235E-07
8.036E-01	1.310E-02	1.310E-02	1.280E-02	-2.994E-04	1.280E-02	-2.991E-04	1.939E-06	-2.983E-07
8.056E-01	1.268E-02	1.268E-02	1.240E-02	-2.840E-04	1.240E-02	-2.837E-04	1.798E-06	-2.749E-07
8.076E-01	1.227E-02	1.227E-02	1.201E-02	-2.692E-04	1.200E-02	-2.689E-04	1.667E-06	-2.532E-07
8.095E-01	1.187E-02	1.188E-02	1.162E-02	-2.550E-04	1.162E-02	-2.548E-04	1.544E-06	-2.332E-07
8.115E-01	1.148E-02	1.148E-02	1.124E-02	-2.415E-04	1.124E-02	-2.412E-04	1.429E-06	-2.146E-07
8.135E-01	1.110E-02	1.110E-02	1.087E-02	-2.285E-04	1.087E-02	-2.283E-04	1.321E-06	-1.975E-07
8.155E-01	1.073E-02	1.073E-02	1.051E-02	-2.161E-04	1.051E-02	-2.159E-04	1.221E-06	-1.817E-07
8.175E-01	1.036E-02	1.037E-02	1.016E-02	-2.042E-04	1.016E-02	-2.040E-04	1.127E-06	-1.671E-07
8.195E-01	1.001E-02	1.001E-02	9.817E-03	-1.929E-04	9.816E-03	-1.927E-04	1.039E-06	-1.536E-07
8.214E-01	9.660E-03	9.662E-03	9.480E-03	-1.821E-04	9.479E-03	-1.819E-04	9.572E-07	-1.411E-07
8.234E-01	9.320E-03	9.322E-03	9.151E-03	-1.717E-04	9.150E-03	-1.716E-04	8.809E-07	-1.296E-07
8.254E-01	8.989E-03	8.991E-03	8.829E-03	-1.619E-04	8.829E-03	-1.618E-04	8.099E-07	-1.190E-07
8.274E-01	8.666E-03	8.668E-03	8.516E-03	-1.525E-04	8.515E-03	-1.524E-04	7.439E-07	-1.093E-07
8.294E-01	8.352E-03	8.353E-03	8.210E-03	-1.435E-04	8.209E-03	-1.434E-04	6.825E-07	-1.003E-07
8.314E-01	8.044E-03	8.046E-03	7.911E-03	-1.350E-04	7.910E-03	-1.349E-04	6.256E-07	-9.203E-08
8.333E-01	7.745E-03	7.746E-03	7.620E-03	-1.269E-04	7.619E-03	-1.268E-04	5.727E-07	-8.441E-08
8.353E-01	7.453E-03	7.455E-03	7.335E-03	-1.192E-04	7.335E-03	-1.191E-04	5.237E-07	-7.740E-08
8.373E-01	7.169E-03	7.170E-03	7.059E-03	-1.119E-04	7.058E-03	-1.118E-04	4.784E-07	-7.096E-08
8.393E-01	6.893E-03	6.894E-03	6.789E-03	-1.049E-04	6.788E-03	-1.048E-04	4.364E-07	-6.503E-08
8.413E-01	6.624E-03	6.624E-03	6.526E-03	-9.830E-05	6.526E-03	-9.824E-05	3.977E-07	-5.959E-08
8.433E-01	6.362E-03	6.362E-03	6.270E-03	-9.203E-05	6.270E-03	-9.198E-05	3.619E-07	-5.459E-08
8.453E-01	6.107E-03	6.107E-03	6.021E-03	-8.609E-05	6.021E-03	-8.604E-05	3.289E-07	-4.999E-08
8.472E-01	5.859E-03	5.860E-03	5.779E-03	-8.046E-05	5.779E-03	-8.042E-05	2.985E-07	-4.577E-08
8.492E-01	5.618E-03	5.619E-03	5.544E-03	-7.513E-05	5.543E-03	-7.509E-05	2.706E-07	-4.190E-08
8.512E-01	5.384E-03	5.385E-03	5.315E-03	-7.009E-05	5.314E-03	-7.006E-05	2.449E-07	-3.834E-08
8.532E-01	5.157E-03	5.157E-03	5.092E-03	-6.533E-05	5.092E-03	-6.530E-05	2.213E-07	-3.508E-08
8.552E-01	4.936E-03	4.937E-03	4.876E-03	-6.083E-05	4.876E-03	-6.080E-05	1.997E-07	-3.209E-08
8.572E-01	4.722E-03	4.723E-03	4.666E-03	-5.659E-05	4.666E-03	-5.656E-05	1.800E-07	-2.934E-08
8.591E-01	4.515E-03	4.515E-03	4.463E-03	-5.258E-05	4.462E-03	-5.256E-05	1.619E-07	-2.683E-08
8.611E-01	4.313E-03	4.314E-03	4.265E-03	-4.881E-05	4.265E-03	-4.879E-05	1.454E-07	-2.452E-08
8.631E-01	4.118E-03	4.119E-03	4.073E-03	-4.526E-05	4.073E-03	-4.524E-05	1.303E-07	-2.240E-08
8.651E-01	3.930E-03	3.930E-03	3.888E-03	-4.192E-05	3.888E-03	-4.190E-05	1.166E-07	-2.046E-08
8.671E-01	3.747E-03	3.747E-03	3.708E-03	-3.879E-05	3.708E-03	-3.877E-05	1.042E-07	-1.869E-08
8.691E-01	3.570E-03	3.570E-03	3.534E-03	-3.584E-05	3.534E-03	-3.583E-05	9.290E-08	-1.706E-08
8.710E-01	3.399E-03	3.399E-03	3.366E-03	-3.308E-05	3.366E-03	-3.307E-05	8.266E-08	-1.557E-08
8.730E-01	3.233E-03	3.233E-03	3.203E-03	-3.050E-05	3.203E-03	-3.048E-05	7.340E-08	-1.420E-08
8.750E-01	3.073E-03	3.073E-03	3.045E-03	-2.808E-05	3.045E-03	-2.806E-05	6.504E-08	-1.295E-08
8.770E-01	2.919E-03	2.919E-03	2.893E-03	-2.581E-05	2.893E-03	-2.580E-05	5.750E-08	-1.180E-08
8.790E-01	2.770E-03	2.770E-03	2.747E-03	-2.370E-05	2.747E-03	-2.369E-05	5.072E-08	-1.075E-08
8.810E-01	2.627E-03	2.627E-03	2.605E-03	-2.173E-05	2.605E-03	-2.172E-05	4.462E-08	-9.784E-09
8.829E-01	2.488E-03	2.488E-03	2.468E-03	-1.990E-05	2.468E-03	-1.989E-05	3.917E-08	-8.902E-09
8.849E-01	2.355E-03	2.355E-03	2.337E-03	-1.819E-05	2.337E-03	-1.818E-05	3.428E-08	-8.094E-09
8.869E-01	2.227E-03	2.227E-03	2.210E-03	-1.660E-05	2.210E-03	-1.659E-05	2.993E-08	-7.355E-09
8.889E-01	2.103E-03	2.103E-03	2.088E-03	-1.513E-05	2.088E-03	-1.512E-05	2.605E-08	-6.678E-09
8.909E-01	1.984E-03	1.985E-03	1.971E-03	-1.376E-05	1.971E-03	-1.375E-05	2.260E-08	-6.059E-09
8.929E-01	1.871E-03	1.871E-03	1.858E-03	-1.249E-05	1.858E-03	-1.249E-05	1.955E-08	-5.492E-09
8.948E-01	1.761E-03	1.761E-03	1.750E-03	-1.133E-05	1.750E-03	-1.132E-05	1.685E-08	-4.974E-09
8.968E-01	1.656E-03	1.656E-03	1.646E-03	-1.025E-05	1.646E-03	-1.024E-05	1.447E-08	-4.500E-09
8.988E-01	1.556E-03	1.556E-03	1.547E-03	-9.254E-06	1.547E-03	-9.249E-06	1.238E-08	-4.066E-09
9.008E-01	1.460E-03	1.460E-03	1.451E-03	-8.339E-06	1.451E-03	-8.336E-06	1.055E-08	-3.670E-09
9.028E-01	1.368E-03	1.368E-03	1.360E-03	-7.499E-06	1.360E-03	-7.496E-06	8.950E-09	-3.308E-09
9.048E-01	1.280E-03	1.280E-03	1.273E-03	-6.729E-06	1.273E-03	-6.726E-06	7.558E-09	-2.978E-09
9.068E-01	1.196E-03	1.196E-03	1.190E-03	-6.025E-06	1.190E-03	-6.022E-06	6.350E-09	-2.677E-09
9.087E-01	1.115E-03	1.115E-03	1.110E-03	-5.381E-06	1.110E-03	-5.379E-06	5.307E-09	-2.403E-09
9.107E-01	1.039E-03	1.039E-03	1.034E-03	-4.794E-06	1.034E-03	-4.792E-06	4.409E-09	-2.153E-09
9.127E-01	9.665E-04	9.665E-04	9.622E-04	-4.260E-06	9.622E-04	-4.258E-06	3.640E-09	-1.925E-09
9.147E-01	8.974E-04	8.974E-04	8.936E-04	-3.776E-06	8.936E-04	-3.774E-06	2.984E-09	-1.718E-09
9.167E-01	8.318E-04	8.318E-04	8.285E-04	-3.337E-06	8.285E-04	-3.335E-06	2.427E-09	-1.530E-09
9.187E-01	7.696E-04	7.696E-04	7.667E-04	-2.940E-06	7.667E-04	-2.939E-06	1.957E-09	-1.360E-09
9.206E-01	7.107E-04	7.107E-04	7.081E-04	-2.582E-06	7.081E-04	-2.581E-06	1.563E-09	-1.206E-09
9.226E-01	6.550E-04	6.550E-04	6.527E-04	-2.261E-06	6.527E-04	-2.260E-06	1.234E-09	-1.066E-09
9.246E-01	6.023E-04	6.023E-04	6.003E-04	-1.972E-06	6.003E-04	-1.971E-06	9.618E-10	-9.403E-10
9.266E-01	5.527E-04	5.527E-04	5.509E-04	-1.715E-06	5.509E-04	-1.714E-06	7.382E-10	-8.269E-10
9.286E-01	5.059E-04	5.059E-04	5.044E-04	-1.485E-06	5.044E-04	-1.484E-06	5.561E-10	-7.249E-10
9.306E-01	4.620E-04	4.620E-04	4.607E-04	-1.281E-06	4.607E-04	-1.280E-06	4.093E-10	-6.333E-10
9.325E-01	4.207E-04	4.207E-04	4.196E-04	-1.100E-06	4.196E-04	-1.099E-06	2.923E-10	-5.514E-10
9.345E-01	3.821E-04	3.821E-04	3.811E-04	-9.403E-07	3.811E-04	-9.398E-07	2.002E-10	-4.782E-10
9.365E-01	3.460E-04	3.460E-04	3.452E-04	-8.001E-07	3.452E-04	-7.996E-07	1.288E-10	-4.131E-10
9.385E-01	3.123E-04	3.123E-04	3.116E-04	-6.772E-07	3.116E-04	-6.769E-07	7.456E-11	-3.553E-10
9.405E-01	2.809E-04	2.809E-04	2.804E-04	-5.702E-07	2.804E-04	-5.699E-07	3.427E-11	-3.041E-10
9.425E-01	2.518E-04	2.518E-04	2.514E-04	-4.772E-07	2.514E-04	-4.770E-07	5.246E-12	-2.590E-10
9.444E-01	2.249E-04	2.249E-04	2.245E-04	-3.970E-07	2.245E-04	-3.968E-07	-1.480E-11	-2.194E-10
9.464E-01	2.000E-04	2.000E-04	1.997E-04	-3.280E-07	1.997E-04	-3.278E-07	-2.781E-11	-1.848E-10
9.484E-01	1.771E-04	1.771E-04	1.768E-04	-2.691E-07	1.768E-04	-2.689E-07	-3.540E-11	-1.547E-10
9.504E-01	1.560E-04	1.560E-04	1.558E-04	-2.191E-07	1.558E-04	-2.189E-07	-3.893E-11	-1.285E-10
9.524E-01	1.368E-04	1.368E-04	1.366E-04	-1.768E-07	1.366E-04	-1.767E-07	-3.948E-11	-1.061E-10
9.544E-01	1.192E-04	1.192E-04	1.191E-04	-1.415E-07	1.191E-04	-1.414E-07	-3.795E-11	-8.680E-11
9.564E-01	1.033E-04	1.033E-04	1.032E-04	-1.121E-07	1.032E-04	-1.120E-07	-3.506E-11	-7.042E-11
9.583E-01	8.891E-05	8.891E-05	8.883E-05	-8.781E-08	8.883E-05	-8.775E-08	-3.137E-11	-5.658E-11
9.603E-01	7.597E-05	7.597E-05	7.590E-05	-6.800E-08	7.590E-05	-6.795E-08	-2.730E-11	-4.498E-11
9.623E-01	6.439E-05	6.439E-05	6.434E-05	-5.197E-08	6.434E-05	-5.193E-08	-2.316E-11	-3.534E-11
9.643E-01	5.409E-05	5.409E-05	5.405E-05	-3.915E-08	5.405E-05	-3.912E-08	-1.918E-11	-2.741E-11
9.663E-01	4.498E-05	4.498E-05	4.495E-05	-2.902E-08	4.495E-05	-2.900E-08	-1.552E-11	-2.095E-11
9.683E-01	3.700E-05	3.700E-05	3.697E-05	-2.112E-08	3.697E-05	-2.111E-08	-1.225E-11	-1.575E-11
9.702E-01	3.005E-05	3.005E-05	3.003E-05	-1.507E-08	3.003E-05	-1.505E-08	-9.437E-12	-1.163E-11
9.722E-01	2.405E-05	2.405E-05	2.404E-05	-1.050E-08	2.404E-05	-1.049E-08	-7.076E-12	-8.404E-12
9.742E-01	1.894E-05	1.894E-05	1.894E-05	-7.123E-09	1.894E-05	-7.117E-09	-5.154E-12	-5.929E-12
9.762E-01	1.464E-05	1.464E-05	1.463E-05	-4.685E-09	1.463E-05	-4.681E-09	-3.633E-12	-4.067E-12
9.782E-01	1.106E-05	1.106E-05	1.105E-05	-2.972E-09	1.105E-05	-2.969E-09	-2.468E-12	-2.699E-12
9.802E-01	8.133E-06	8.133E-06	8.131E-06	-1.805E-09	8.131E-06	-1.803E-09	-1.607E-12	-1.722E-12
9.821E-01	5.792E-06	5.792E-06	5.791E-06	-1.040E-09	5.791E-06	-1.039E-09	-9.937E-13	-1.048E-12
9.841E-01	3.963E-06	3.963E-06	3.962E-06	-5.620E-10	3.962E-06	-5.614E-10	-5.777E-13	-6.007E-13
9.861E-01	2.577E-06	2.577E-06	2.577E-06	-2.796E-10	2.577E-06	-2.793E-10	-3.108E-13	-3.196E-13
9.881E-01	1.569E-06	1.569E-06	1.569E-06	-1.249E-10	1.569E-06	-1.248E-10	-1.512E-13	-1.541E-13
9.901E-01	8.719E-07	8.719E-07	8.718E-07	-4.820E-11	8.718E-07	-4.813E-11	-6.416E-14	-6.493E-14
9.921E-01	4.252E-07	4.252E-07	4.252E-07	-1.502E-11	4.252E-07	-1.500E-11	-2.236E-14	-2.251E-14
9.940E-01	1.685E-07	1.685E-07	1.685E-07	-3.344E-12	1.685E-07	-3.338E-12	-5.661E-15	-5.680E-15
9.960E-01	4.525E-08	4.525E-08	4.525E-08	-4.090E-13	4.525E-08	-4.082E-13	-8.383E-16	-8.396E-16
9.980E-01	5.045E-09	5.045E-09	5.045E-09	-1.248E-14	5.045E-09	-1.243E-14	-5.397E-17	-5.380E-17
1.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
